,time,Vehicles,ID
38116,5,6,20161107053
38117,6,5,20161107063
38118,7,5,20161107073
38119,8,6,20161107083
38120,9,10,20161107093
38121,10,13,20161107103
38122,11,17,20161107113
38123,12,15,20161107123
38124,13,17,20161107133
38125,14,22,20161107143
38126,15,16,20161107153
38127,16,20,20161107163
38128,17,20,20161107173
38129,18,21,20161107183
38130,19,20,20161107193
38131,20,18,20161107203
38132,21,17,20161107213
38133,22,17,20161107223
38134,23,14,20161107233
38135,0,9,20161108003
38136,1,10,20161108013
38137,2,9,20161108023
38138,3,6,20161108033
38139,4,10,20161108043
38140,5,4,20161108053
38141,6,5,20161108063
38142,7,6,20161108073
38143,8,7,20161108083
38144,9,10,20161108093
38145,10,15,20161108103
38146,11,12,20161108113
38147,12,17,20161108123
38148,13,13,20161108133
38149,14,18,20161108143
38150,15,20,20161108153
38151,16,18,20161108163
38152,17,14,20161108173
38153,18,17,20161108183
38154,19,15,20161108193
38155,20,16,20161108203
38156,21,11,20161108213
38157,22,10,20161108223
38158,23,11,20161108233
38159,0,10,20161109003
38160,1,9,20161109013
38161,2,6,20161109023
38162,3,8,20161109033
38163,4,6,20161109043
38164,5,5,20161109053
38165,6,8,20161109063
38166,7,6,20161109073
38167,8,8,20161109083
38168,9,9,20161109093
38169,10,10,20161109103
38170,11,12,20161109113
38171,12,13,20161109123
38172,13,15,20161109133
38173,14,12,20161109143
38174,15,16,20161109153
38175,16,13,20161109163
38176,17,21,20161109173
38177,18,19,20161109183
38178,19,19,20161109193
38179,20,15,20161109203
38180,21,14,20161109213
38181,22,15,20161109223
38182,23,14,20161109233
38183,0,10,20161110003
38184,1,8,20161110013
38185,2,9,20161110023
38186,3,7,20161110033
38187,4,6,20161110043
38188,5,4,20161110053
38189,6,9,20161110063
38190,7,9,20161110073
38191,8,6,20161110083
38192,9,8,20161110093
38193,10,16,20161110103
38194,11,16,20161110113
38195,12,12,20161110123
38196,13,12,20161110133
38197,14,20,20161110143
38198,15,15,20161110153
38199,16,14,20161110163
38200,17,20,20161110173
38201,18,17,20161110183
38202,19,16,20161110193
38203,20,13,20161110203
38204,21,18,20161110213
38205,22,14,20161110223
38206,23,14,20161110233
38207,0,12,20161111003
38208,1,8,20161111013
38209,2,10,20161111023
38210,3,8,20161111033
38211,4,4,20161111043
38212,5,4,20161111053
38213,6,7,20161111063
38214,7,6,20161111073
38215,8,9,20161111083
38216,9,14,20161111093
38217,10,12,20161111103
38218,11,11,20161111113
38219,12,11,20161111123
38220,13,13,20161111133
38221,14,15,20161111143
38222,15,13,20161111153
38223,16,14,20161111163
38224,17,15,20161111173
38225,18,11,20161111183
38226,19,12,20161111193
38227,20,11,20161111203
38228,21,10,20161111213
38229,22,9,20161111223
38230,23,10,20161111233
38231,0,9,20161112003
38232,1,8,20161112013
38233,2,6,20161112023
38234,3,6,20161112033
38235,4,7,20161112043
38236,5,6,20161112053
38237,6,5,20161112063
38238,7,4,20161112073
38239,8,5,20161112083
38240,9,4,20161112093
38241,10,12,20161112103
38242,11,8,20161112113
38243,12,11,20161112123
38244,13,9,20161112133
38245,14,8,20161112143
38246,15,7,20161112153
38247,16,8,20161112163
38248,17,6,20161112173
38249,18,9,20161112183
38250,19,11,20161112193
38251,20,7,20161112203
38252,21,13,20161112213
38253,22,9,20161112223
38254,23,10,20161112233
38255,0,7,20161113003
38256,1,6,20161113013
38257,2,6,20161113023
38258,3,4,20161113033
38259,4,8,20161113043
38260,5,4,20161113053
38261,6,7,20161113063
38262,7,3,20161113073
38263,8,9,20161113083
38264,9,7,20161113093
38265,10,10,20161113103
38266,11,13,20161113113
38267,12,10,20161113123
38268,13,7,20161113133
38269,14,6,20161113143
38270,15,10,20161113153
38271,16,8,20161113163
38272,17,8,20161113173
38273,18,6,20161113183
38274,19,9,20161113193
38275,20,14,20161113203
38276,21,11,20161113213
38277,22,14,20161113223
38278,23,11,20161113233
38279,0,7,20161114003
38280,1,6,20161114013
38281,2,10,20161114023
38282,3,6,20161114033
38283,4,10,20161114043
38284,5,4,20161114053
38285,6,6,20161114063
38286,7,11,20161114073
38287,8,8,20161114083
38288,9,10,20161114093
38289,10,14,20161114103
38290,11,18,20161114113
38291,12,15,20161114123
38292,13,12,20161114133
38293,14,15,20161114143
38294,15,15,20161114153
38295,16,16,20161114163
38296,17,19,20161114173
38297,18,14,20161114183
38298,19,15,20161114193
38299,20,15,20161114203
38300,21,13,20161114213
38301,22,13,20161114223
38302,23,13,20161114233
38303,0,11,20161115003
38304,1,8,20161115013
38305,2,9,20161115023
38306,3,9,20161115033
38307,4,9,20161115043
38308,5,7,20161115053
38309,6,5,20161115063
38310,7,8,20161115073
38311,8,10,20161115083
38312,9,6,20161115093
38313,10,12,20161115103
38314,11,18,20161115113
38315,12,16,20161115123
38316,13,12,20161115133
38317,14,13,20161115143
38318,15,16,20161115153
38319,16,17,20161115163
38320,17,26,20161115173
38321,18,27,20161115183
38322,19,25,20161115193
38323,20,20,20161115203
38324,21,21,20161115213
38325,22,19,20161115223
38326,23,17,20161115233
38327,0,12,20161116003
38328,1,12,20161116013
38329,2,10,20161116023
38330,3,11,20161116033
38331,4,7,20161116043
38332,5,7,20161116053
38333,6,6,20161116063
38334,7,11,20161116073
38335,8,8,20161116083
38336,9,11,20161116093
38337,10,17,20161116103
38338,11,25,20161116113
38339,12,19,20161116123
38340,13,15,20161116133
38341,14,21,20161116143
38342,15,20,20161116153
38343,16,19,20161116163
38344,17,19,20161116173
38345,18,23,20161116183
38346,19,19,20161116193
38347,20,18,20161116203
38348,21,17,20161116213
38349,22,15,20161116223
38350,23,10,20161116233
38351,0,10,20161117003
38352,1,11,20161117013
38353,2,7,20161117023
38354,3,10,20161117033
38355,4,5,20161117043
38356,5,7,20161117053
38357,6,8,20161117063
38358,7,6,20161117073
38359,8,11,20161117083
38360,9,13,20161117093
38361,10,14,20161117103
38362,11,18,20161117113
38363,12,14,20161117123
38364,13,13,20161117133
38365,14,15,20161117143
38366,15,15,20161117153
38367,16,18,20161117163
38368,17,20,20161117173
38369,18,68,20161117183
38370,19,55,20161117193
38371,20,35,20161117203
38372,21,35,20161117213
38373,22,26,20161117223
38374,23,18,20161117233
38375,0,15,20161118003
38376,1,13,20161118013
38377,2,12,20161118023
38378,3,7,20161118033
38379,4,11,20161118043
38380,5,14,20161118053
38381,6,13,20161118063
38382,7,15,20161118073
38383,8,17,20161118083
38384,9,16,20161118093
38385,10,22,20161118103
38386,11,22,20161118113
38387,12,25,20161118123
38388,13,17,20161118133
38389,14,24,20161118143
38390,15,22,20161118153
38391,16,22,20161118163
38392,17,20,20161118173
38393,18,19,20161118183
38394,19,17,20161118193
38395,20,14,20161118203
38396,21,13,20161118213
38397,22,11,20161118223
38398,23,16,20161118233
38399,0,16,20161119003
38400,1,5,20161119013
38401,2,8,20161119023
38402,3,12,20161119033
38403,4,8,20161119043
38404,5,7,20161119053
38405,6,5,20161119063
38406,7,8,20161119073
38407,8,9,20161119083
38408,9,10,20161119093
38409,10,11,20161119103
38410,11,14,20161119113
38411,12,18,20161119123
38412,13,16,20161119133
38413,14,11,20161119143
38414,15,17,20161119153
38415,16,15,20161119163
38416,17,17,20161119173
38417,18,18,20161119183
38418,19,47,20161119193
38419,20,114,20161119203
38420,21,91,20161119213
38421,22,45,20161119223
38422,23,27,20161119233
38423,0,22,20161120003
38424,1,10,20161120013
38425,2,10,20161120023
38426,3,13,20161120033
38427,4,7,20161120043
38428,5,7,20161120053
38429,6,10,20161120063
38430,7,11,20161120073
38431,8,11,20161120083
38432,9,14,20161120093
38433,10,19,20161120103
38434,11,17,20161120113
38435,12,13,20161120123
38436,13,15,20161120133
38437,14,18,20161120143
38438,15,12,20161120153
38439,16,10,20161120163
38440,17,17,20161120173
38441,18,16,20161120183
38442,19,13,20161120193
38443,20,18,20161120203
38444,21,16,20161120213
38445,22,19,20161120223
38446,23,11,20161120233
38447,0,13,20161121003
38448,1,8,20161121013
38449,2,12,20161121023
38450,3,8,20161121033
38451,4,6,20161121043
38452,5,7,20161121053
38453,6,10,20161121063
38454,7,11,20161121073
38455,8,10,20161121083
38456,9,12,20161121093
38457,10,23,20161121103
38458,11,19,20161121113
38459,12,25,20161121123
38460,13,21,20161121133
38461,14,18,20161121143
38462,15,19,20161121153
38463,16,17,20161121163
38464,17,20,20161121173
38465,18,16,20161121183
38466,19,14,20161121193
38467,20,17,20161121203
38468,21,16,20161121213
38469,22,21,20161121223
38470,23,13,20161121233
38471,0,10,20161122003
38472,1,11,20161122013
38473,2,8,20161122023
38474,3,7,20161122033
38475,4,7,20161122043
38476,5,3,20161122053
38477,6,8,20161122063
38478,7,7,20161122073
38479,8,14,20161122083
38480,9,8,20161122093
38481,10,18,20161122103
38482,11,15,20161122113
38483,12,14,20161122123
38484,13,12,20161122133
38485,14,19,20161122143
38486,15,14,20161122153
38487,16,15,20161122163
38488,17,16,20161122173
38489,18,17,20161122183
38490,19,12,20161122193
38491,20,17,20161122203
38492,21,15,20161122213
38493,22,15,20161122223
38494,23,12,20161122233
38495,0,17,20161123003
38496,1,12,20161123013
38497,2,10,20161123023
38498,3,7,20161123033
38499,4,4,20161123043
38500,5,7,20161123053
38501,6,10,20161123063
38502,7,9,20161123073
38503,8,9,20161123083
38504,9,8,20161123093
38505,10,16,20161123103
38506,11,18,20161123113
38507,12,19,20161123123
38508,13,15,20161123133
38509,14,13,20161123143
38510,15,18,20161123153
38511,16,20,20161123163
38512,17,17,20161123173
38513,18,31,20161123183
38514,19,73,20161123193
38515,20,45,20161123203
38516,21,28,20161123213
38517,22,29,20161123223
38518,23,27,20161123233
38519,0,13,20161124003
38520,1,12,20161124013
38521,2,11,20161124023
38522,3,11,20161124033
38523,4,9,20161124043
38524,5,8,20161124053
38525,6,11,20161124063
38526,7,11,20161124073
38527,8,15,20161124083
38528,9,18,20161124093
38529,10,19,20161124103
38530,11,21,20161124113
38531,12,23,20161124123
38532,13,26,20161124133
38533,14,24,20161124143
38534,15,23,20161124153
38535,16,17,20161124163
38536,17,23,20161124173
38537,18,19,20161124183
38538,19,22,20161124193
38539,20,16,20161124203
38540,21,17,20161124213
38541,22,16,20161124223
38542,23,13,20161124233
38543,0,11,20161125003
38544,1,12,20161125013
38545,2,12,20161125023
38546,3,7,20161125033
38547,4,8,20161125043
38548,5,7,20161125053
38549,6,4,20161125063
38550,7,8,20161125073
38551,8,5,20161125083
38552,9,12,20161125093
38553,10,16,20161125103
38554,11,16,20161125113
38555,12,22,20161125123
38556,13,17,20161125133
38557,14,22,20161125143
38558,15,23,20161125153
38559,16,20,20161125163
38560,17,16,20161125173
38561,18,15,20161125183
38562,19,15,20161125193
38563,20,15,20161125203
38564,21,13,20161125213
38565,22,15,20161125223
38566,23,17,20161125233
38567,0,13,20161126003
38568,1,11,20161126013
38569,2,8,20161126023
38570,3,6,20161126033
38571,4,8,20161126043
38572,5,4,20161126053
38573,6,11,20161126063
38574,7,9,20161126073
38575,8,6,20161126083
38576,9,11,20161126093
38577,10,10,20161126103
38578,11,16,20161126113
38579,12,16,20161126123
38580,13,16,20161126133
38581,14,14,20161126143
38582,15,12,20161126153
38583,16,12,20161126163
38584,17,20,20161126173
38585,18,24,20161126183
38586,19,76,20161126193
38587,20,121,20161126203
38588,21,110,20161126213
38589,22,46,20161126223
38590,23,35,20161126233
38591,0,23,20161127003
38592,1,16,20161127013
38593,2,15,20161127023
38594,3,9,20161127033
38595,4,8,20161127043
38596,5,5,20161127053
38597,6,6,20161127063
38598,7,8,20161127073
38599,8,13,20161127083
38600,9,12,20161127093
38601,10,16,20161127103
38602,11,11,20161127113
38603,12,15,20161127123
38604,13,16,20161127133
38605,14,14,20161127143
38606,15,10,20161127153
38607,16,11,20161127163
38608,17,11,20161127173
38609,18,13,20161127183
38610,19,14,20161127193
38611,20,13,20161127203
38612,21,13,20161127213
38613,22,10,20161127223
38614,23,14,20161127233
38615,0,11,20161128003
38616,1,8,20161128013
38617,2,7,20161128023
38618,3,9,20161128033
38619,4,7,20161128043
38620,5,6,20161128053
38621,6,3,20161128063
38622,7,6,20161128073
38623,8,11,20161128083
38624,9,12,20161128093
38625,10,22,20161128103
38626,11,21,20161128113
38627,12,26,20161128123
38628,13,17,20161128133
38629,14,17,20161128143
38630,15,22,20161128153
38631,16,21,20161128163
38632,17,23,20161128173
38633,18,20,20161128183
38634,19,16,20161128193
38635,20,19,20161128203
38636,21,17,20161128213
38637,22,15,20161128223
38638,23,14,20161128233
38639,0,12,20161129003
38640,1,9,20161129013
38641,2,11,20161129023
38642,3,7,20161129033
38643,4,4,20161129043
38644,5,8,20161129053
38645,6,8,20161129063
38646,7,12,20161129073
38647,8,10,20161129083
38648,9,13,20161129093
38649,10,15,20161129103
38650,11,17,20161129113
38651,12,18,20161129123
38652,13,18,20161129133
38653,14,16,20161129143
38654,15,17,20161129153
38655,16,26,20161129163
38656,17,23,20161129173
38657,18,18,20161129183
38658,19,19,20161129193
38659,20,17,20161129203
38660,21,16,20161129213
38661,22,14,20161129223
38662,23,12,20161129233
38663,0,11,20161130003
38664,1,9,20161130013
38665,2,8,20161130023
38666,3,6,20161130033
38667,4,10,20161130043
38668,5,4,20161130053
38669,6,7,20161130063
38670,7,10,20161130073
38671,8,8,20161130083
38672,9,11,20161130093
38673,10,15,20161130103
38674,11,20,20161130113
38675,12,20,20161130123
38676,13,15,20161130133
38677,14,13,20161130143
38678,15,20,20161130153
38679,16,16,20161130163
38680,17,21,20161130173
38681,18,21,20161130183
38682,19,15,20161130193
38683,20,18,20161130203
38684,21,13,20161130213
38685,22,15,20161130223
38686,23,13,20161130233
38687,0,12,20161201003
38688,1,9,20161201013
38689,2,9,20161201023
38690,3,6,20161201033
38691,4,6,20161201043
38692,5,5,20161201053
38693,6,5,20161201063
38694,7,7,20161201073
38695,8,11,20161201083
38696,9,12,20161201093
38697,10,12,20161201103
38698,11,18,20161201113
38699,12,23,20161201123
38700,13,12,20161201133
38701,14,17,20161201143
38702,15,16,20161201153
38703,16,17,20161201163
38704,17,15,20161201173
38705,18,17,20161201183
38706,19,16,20161201193
38707,20,13,20161201203
38708,21,19,20161201213
38709,22,24,20161201223
38710,23,18,20161201233
38711,0,13,20161202003
38712,1,10,20161202013
38713,2,12,20161202023
38714,3,7,20161202033
38715,4,8,20161202043
38716,5,6,20161202053
38717,6,5,20161202063
38718,7,5,20161202073
38719,8,10,20161202083
38720,9,9,20161202093
38721,10,19,20161202103
38722,11,18,20161202113
38723,12,19,20161202123
38724,13,13,20161202133
38725,14,16,20161202143
38726,15,16,20161202153
38727,16,16,20161202163
38728,17,27,20161202173
38729,18,34,20161202183
38730,19,25,20161202193
38731,20,24,20161202203
38732,21,17,20161202213
38733,22,17,20161202223
38734,23,13,20161202233
38735,0,15,20161203003
38736,1,13,20161203013
38737,2,6,20161203023
38738,3,10,20161203033
38739,4,8,20161203043
38740,5,8,20161203053
38741,6,5,20161203063
38742,7,6,20161203073
38743,8,11,20161203083
38744,9,10,20161203093
38745,10,14,20161203103
38746,11,14,20161203113
38747,12,12,20161203123
38748,13,14,20161203133
38749,14,14,20161203143
38750,15,9,20161203153
38751,16,15,20161203163
38752,17,14,20161203173
38753,18,16,20161203183
38754,19,45,20161203193
38755,20,82,20161203203
38756,21,74,20161203213
38757,22,31,20161203223
38758,23,19,20161203233
38759,0,19,20161204003
38760,1,12,20161204013
38761,2,11,20161204023
38762,3,11,20161204033
38763,4,8,20161204043
38764,5,8,20161204053
38765,6,8,20161204063
38766,7,8,20161204073
38767,8,11,20161204083
38768,9,15,20161204093
38769,10,13,20161204103
38770,11,15,20161204113
38771,12,12,20161204123
38772,13,12,20161204133
38773,14,10,20161204143
38774,15,12,20161204153
38775,16,10,20161204163
38776,17,11,20161204173
38777,18,16,20161204183
38778,19,13,20161204193
38779,20,18,20161204203
38780,21,10,20161204213
38781,22,16,20161204223
38782,23,15,20161204233
38783,0,10,20161205003
38784,1,7,20161205013
38785,2,11,20161205023
38786,3,4,20161205033
38787,4,9,20161205043
38788,5,9,20161205053
38789,6,4,20161205063
38790,7,6,20161205073
38791,8,11,20161205083
38792,9,9,20161205093
38793,10,16,20161205103
38794,11,21,20161205113
38795,12,23,20161205123
38796,13,15,20161205133
38797,14,22,20161205143
38798,15,16,20161205153
38799,16,20,20161205163
38800,17,13,20161205173
